Iteration,Gamma
13196,1690447
13197,1690446
13198,1690445
13199,1690445
13200,1690444
13201,1690444
13202,1690443
13203,1690442
13204,1690442
13205,1690441
13206,1690441
13207,1690440
13208,1690439
13209,1690439
13210,1690438
13211,1690438
13212,1690437
13213,1690436
13214,1690436
13215,1690435
13216,1690435
13217,1690434
13218,1690433
13219,1690433
13220,1690432
13221,1690432
13222,1690431
13223,1690430
13224,1690430
13225,1690429
13226,1690429
13227,1690428
13228,1690427
13229,1690427
13230,1690426
13231,1690426
13232,1690425
13233,1690424
13234,1690424
13235,1690423
13236,1690423
13237,1690422
13238,1690421
13239,1690421
13240,1690420
13241,1690420
13242,1690419
13243,1690418
13244,1690418
13245,1690417
13246,1690417
13247,1690416
13248,1690415
13249,1690415
13250,1690414
13251,1690414
13252,1690413
13253,1690412
13254,1690412
13255,1690411
13256,1690411
13257,1690410
13258,1690410
13259,1690409
13260,1690408
13261,1690408
13262,1690407
13263,1690407
13264,1690406
13265,1690405
13266,1690405
13267,1690404
13268,1690404
13269,1690403
13270,1690402
13271,1690402
13272,1690401
13273,1690401
13274,1690400
13275,1690399
13276,1690399
13277,1690398
13278,1690398
13279,1690397
13280,1690397
13281,1690396
13282,1690395
13283,1690395
13284,1690394
13285,1690394
13286,1690393
13287,1690392
13288,1690392
13289,1690391
13290,1690391
13291,1690390
13292,1690390
13293,1690389
13294,1690388
13295,1690388
13296,1690387
13297,1690387
13298,1690386
13299,1690385
13300,1690385
13301,1690384
13302,1690384
13303,1690383
13304,1690382
13305,1690382
13306,1690381
13307,1690381
13308,1690380
13309,1690380
13310,1690379
13311,1690378
13312,1690378
13313,1690377
13314,1690377
13315,1690376
13316,1690376
13317,1690375
13318,1690374
13319,1690374
13320,1690373
13321,1690373
13322,1690372
13323,1690371
13324,1690371
13325,1690370
13326,1690370
13327,1690369
13328,1690369
13329,1690368
13330,1690367
13331,1690367
13332,1690366
13333,1690366
13334,1690365
13335,1690364
13336,1690364
13337,1690363
13338,1690363
13339,1690362
13340,1690362
13341,1690361
13342,1690360
13343,1690360
13344,1690359
13345,1690359
13346,1690358
13347,1690358
13348,1690357
13349,1690356
13350,1690356
13351,1690355
13352,1690355
13353,1690354
13354,1690354
13355,1690353
13356,1690352
13357,1690352
13358,1690351
13359,1690351
13360,1690350
13361,1690350
13362,1690349
13363,1690348
13364,1690348
13365,1690347
13366,1690347
13367,1690346
13368,1690346
13369,1690345
13370,1690344
13371,1690344
13372,1690343
13373,1690343
13374,1690342
13375,1690342
13376,1690341
13377,1690340
13378,1690340
13379,1690339
13380,1690339
13381,1690338
13382,1690338
13383,1690337
13384,1690336
13385,1690336
13386,1690335
13387,1690335
13388,1690334
13389,1690334
13390,1690333
13391,1690332
13392,1690332
13393,1690331
13394,1690331
13395,1690330
13396,1690330
13397,1690329
13398,1690329
13399,1690328
13400,1690327
13401,1690327
13402,1690326
13403,1690326
13404,1690325
13405,1690325
13406,1690324
13407,1690323
13408,1690323
13409,1690322
13410,1690322
13411,1690321
13412,1690321
13413,1690320
13414,1690320
13415,1690319
13416,1690318
13417,1690318
13418,1690317
13419,1690317
13420,1690316
13421,1690316
13422,1690315
13423,1690314
13424,1690314
13425,1690313
13426,1690313
13427,1690312
13428,1690312
13429,1690311
13430,1690311
13431,1690310
13432,1690309
13433,1690309
13434,1690308
13435,1690308
13436,1690307
13437,1690307
13438,1690306
13439,1690306
13440,1690305
13441,1690304
13442,1690304
13443,1690303
13444,1690303
13445,1690302
13446,1690302
13447,1690301
13448,1690301
13449,1690300
13450,1690299
13451,1690299
13452,1690298
13453,1690298
13454,1690297
13455,1690297
13456,1690296
13457,1690296
13458,1690295
13459,1690294
13460,1690294
13461,1690293
13462,1690293
13463,1690292
13464,1690292
13465,1690291
13466,1690291
13467,1690290
13468,1690290
13469,1690289
13470,1690288
13471,1690288
13472,1690287
13473,1690287
13474,1690286
13475,1690286
13476,1690285
13477,1690285
13478,1690284
13479,1690283
13480,1690283
13481,1690282
13482,1690282
13483,1690281
13484,1690281
13485,1690280
13486,1690280
13487,1690279
13488,1690279
13489,1690278
13490,1690277
13491,1690277
13492,1690276
13493,1690276
13494,1690275
13495,1690275
13496,1690274
13497,1690274
13498,1690273
13499,1690273
13500,1690272
13501,1690271
13502,1690271
13503,1690270
13504,1690270
13505,1690269
13506,1690269
13507,1690268
13508,1690268
13509,1690267
13510,1690267
13511,1690266
13512,1690265
13513,1690265
13514,1690264
13515,1690264
13516,1690263
13517,1690263
13518,1690262
13519,1690262
13520,1690261
13521,1690261
13522,1690260
13523,1690260
13524,1690259
13525,1690258
13526,1690258
13527,1690257
13528,1690257
13529,1690256
13530,1690256
13531,1690255
13532,1690255
13533,1690254
13534,1690254
13535,1690253
13536,1690252
13537,1690252
13538,1690251
13539,1690251
13540,1690250
13541,1690250
13542,1690249
13543,1690249
13544,1690248
13545,1690248
13546,1690247
13547,1690247
13548,1690246
13549,1690246
13550,1690245
13551,1690244
13552,1690244
13553,1690243
13554,1690243
13555,1690242
13556,1690242
13557,1690241
13558,1690241
13559,1690240
13560,1690240
13561,1690239
13562,1690239
13563,1690238
13564,1690237
13565,1690237
13566,1690236
13567,1690236
13568,1690235
13569,1690235
13570,1690234
13571,1690234
13572,1690233
13573,1690233
13574,1690232
13575,1690232
13576,1690231
13577,1690231
13578,1690230
13579,1690230
13580,1690229
13581,1690228
13582,1690228
13583,1690227
13584,1690227
13585,1690226
13586,1690226
13587,1690225
13588,1690225
13589,1690224
13590,1690224
13591,1690223
13592,1690223
13593,1690222
13594,1690222
13595,1690221
13596,1690220
13597,1690220
13598,1690219
13599,1690219
13600,1690218
13601,1690218
13602,1690217
13603,1690217
13604,1690216
13605,1690216
13606,1690215
13607,1690215
13608,1690214
13609,1690214
13610,1690213
13611,1690213
13612,1690212
13613,1690212
13614,1690211
13615,1690210
13616,1690210
13617,1690209
13618,1690209
13619,1690208
13620,1690208
13621,1690207
13622,1690207
13623,1690206
13624,1690206
13625,1690205
13626,1690205
13627,1690204
13628,1690204
13629,1690203
13630,1690203
13631,1690202
13632,1690202
13633,1690201
13634,1690201
13635,1690200
13636,1690200
13637,1690199
13638,1690198
13639,1690198
13640,1690197
13641,1690197
13642,1690196
13643,1690196
13644,1690195
13645,1690195
13646,1690194
13647,1690194
13648,1690193
13649,1690193
13650,1690192
13651,1690192
13652,1690191
13653,1690191
13654,1690190
13655,1690190
13656,1690189
13657,1690189
13658,1690188
13659,1690188
13660,1690187
13661,1690187
13662,1690186
13663,1690186
13664,1690185
13665,1690184
13666,1690184
13667,1690183
13668,1690183
13669,1690182
13670,1690182
13671,1690181
13672,1690181
13673,1690180
13674,1690180
13675,1690179
13676,1690179
13677,1690178
13678,1690178
13679,1690177
13680,1690177
13681,1690176
13682,1690176
13683,1690175
13684,1690175
13685,1690174
13686,1690174
13687,1690173
13688,1690173
13689,1690172
13690,1690172
13691,1690171
13692,1690171
13693,1690170
13694,1690170
13695,1690169
13696,1690169
13697,1690168
13698,1690168
13699,1690167
13700,1690167
13701,1690166
13702,1690166
13703,1690165
13704,1690165
13705,1690164
13706,1690163
13707,1690163
13708,1690162
13709,1690162
13710,1690161
13711,1690161
13712,1690160
13713,1690160
13714,1690159
13715,1690159
13716,1690158
13717,1690158
13718,1690157
13719,1690157
13720,1690156
13721,1690156
13722,1690155
13723,1690155
13724,1690154
13725,1690154
13726,1690153
13727,1690153
13728,1690152
13729,1690152
13730,1690151
13731,1690151
13732,1690150
13733,1690150
13734,1690149
13735,1690149
13736,1690148
13737,1690148
13738,1690147
13739,1690147
13740,1690146
13741,1690146
13742,1690145
13743,1690145
13744,1690144
13745,1690144
13746,1690143
13747,1690143
13748,1690142
13749,1690142
13750,1690141
13751,1690141
13752,1690140
13753,1690140
13754,1690139
13755,1690139
13756,1690138
13757,1690138
13758,1690137
13759,1690137
13760,1690136
13761,1690136
13762,1690135
13763,1690135
13764,1690134
13765,1690134
13766,1690133
13767,1690133
13768,1690132
13769,1690132
13770,1690131
13771,1690131
13772,1690130
13773,1690130
13774,1690129
13775,1690129
13776,1690128
13777,1690128
13778,1690127
13779,1690127
13780,1690126
13781,1690126
13782,1690125
13783,1690125
13784,1690124
13785,1690124
13786,1690123
13787,1690123
13788,1690122
13789,1690122
13790,1690121
13791,1690121
13792,1690120
13793,1690120
13794,1690119
13795,1690119
13796,1690118
13797,1690118
13798,1690117
13799,1690117
13800,1690116
13801,1690116
13802,1690115
13803,1690115
13804,1690114
13805,1690114
13806,1690113
13807,1690113
13808,1690112
13809,1690112
13810,1690111
13811,1690111
13812,1690110
13813,1690110
13814,1690109
13815,1690109
13816,1690108
13817,1690108
13818,1690107
13819,1690107
13820,1690106
13821,1690106
13822,1690105
13823,1690105
13824,1690104
13825,1690104
13826,1690103
13827,1690103
13828,1690103
13829,1690102
13830,1690102
13831,1690101
13832,1690101
13833,1690100
13834,1690100
13835,1690099
13836,1690099
13837,1690098
13838,1690098
13839,1690097
13840,1690097
13841,1690096
13842,1690096
13843,1690095
13844,1690095
13845,1690094
13846,1690094
13847,1690093
13848,1690093
13849,1690092
13850,1690092
13851,1690091
13852,1690091
13853,1690090
13854,1690090
13855,1690089
13856,1690089
13857,1690088
13858,1690088
13859,1690087
13860,1690087
13861,1690086
13862,1690086
13863,1690085
13864,1690085
13865,1690084
13866,1690084
13867,1690084
13868,1690083
13869,1690083
13870,1690082
13871,1690082
13872,1690081
13873,1690081
13874,1690080
13875,1690080
13876,1690079
13877,1690079
13878,1690078
13879,1690078
13880,1690077
13881,1690077
13882,1690076
13883,1690076
13884,1690075
13885,1690075
13886,1690074
13887,1690074
13888,1690073
13889,1690073
13890,1690072
13891,1690072
13892,1690071
13893,1690071
13894,1690071
13895,1690070
13896,1690070
13897,1690069
13898,1690069
13899,1690068
13900,1690068
13901,1690067
13902,1690067
13903,1690066
13904,1690066
13905,1690065
13906,1690065
13907,1690064
13908,1690064
13909,1690063
13910,1690063
13911,1690062
13912,1690062
13913,1690061
13914,1690061
13915,1690061
13916,1690060
13917,1690060
13918,1690059
13919,1690059
13920,1690058
13921,1690058
13922,1690057
13923,1690057
13924,1690056
13925,1690056
13926,1690055
13927,1690055
13928,1690054
13929,1690054
13930,1690053
13931,1690053
13932,1690053
13933,1690052
13934,1690052
13935,1690051
13936,1690051
13937,1690050
13938,1690050
13939,1690049
13940,1690049
13941,1690048
13942,1690048
13943,1690047
13944,1690047
13945,1690046
13946,1690046
13947,1690045
13948,1690045
13949,1690045
13950,1690044
13951,1690044
13952,1690043
13953,1690043
13954,1690042
13955,1690042
13956,1690041
13957,1690041
13958,1690040
13959,1690040
13960,1690039
13961,1690039
13962,1690038
13963,1690038
13964,1690038
13965,1690037
13966,1690037
13967,1690036
13968,1690036
13969,1690035
13970,1690035
13971,1690034
13972,1690034
13973,1690033
13974,1690033
13975,1690032
13976,1690032
13977,1690031
13978,1690031
13979,1690031
13980,1690030
13981,1690030
13982,1690029
13983,1690029
13984,1690028
13985,1690028
13986,1690027
13987,1690027
13988,1690026
13989,1690026
13990,1690025
13991,1690025
13992,1690025
13993,1690024
13994,1690024
13995,1690023
13996,1690023
13997,1690022
13998,1690022
13999,1690021
14000,1690021
14001,1690020
14002,1690020
14003,1690019
14004,1690019
14005,1690019
14006,1690018
14007,1690018
14008,1690017
14009,1690017
14010,1690016
14011,1690016
14012,1690015
14013,1690015
14014,1690014
14015,1690014
14016,1690013
14017,1690013
14018,1690013
14019,1690012
14020,1690012
14021,1690011
14022,1690011
14023,1690010
14024,1690010
14025,1690009
14026,1690009
14027,1690008
14028,1690008
14029,1690008
14030,1690007
14031,1690007
14032,1690006
14033,1690006
14034,1690005
14035,1690005
14036,1690004
14037,1690004
14038,1690003
14039,1690003
14040,1690003
14041,1690002
14042,1690002
14043,1690001
14044,1690001
14045,1690000
14046,1690000
14047,1689999
14048,1689999
14049,1689998
14050,1689998
14051,1689998
14052,1689997
14053,1689997
14054,1689996
14055,1689996
14056,1689995
14057,1689995
14058,1689994
14059,1689994
14060,1689993
14061,1689993
14062,1689993
14063,1689992
14064,1689992
14065,1689991
14066,1689991
14067,1689990
14068,1689990
14069,1689989
14070,1689989
14071,1689989
14072,1689988
14073,1689988
14074,1689987
14075,1689987
14076,1689986
14077,1689986
14078,1689985
14079,1689985
14080,1689984
14081,1689984
14082,1689984
14083,1689983
14084,1689983
14085,1689982
14086,1689982
14087,1689981
14088,1689981
14089,1689980
14090,1689980
14091,1689980
14092,1689979
14093,1689979
14094,1689978
14095,1689978
14096,1689977
14097,1689977
14098,1689976
14099,1689976
14100,1689976
14101,1689975
14102,1689975
14103,1689974
14104,1689974
14105,1689973
14106,1689973
14107,1689972
14108,1689972
14109,1689972
14110,1689971
14111,1689971
14112,1689970
14113,1689970
14114,1689969
14115,1689969
14116,1689968
14117,1689968
14118,1689968
14119,1689967
14120,1689967
14121,1689966
14122,1689966
14123,1689965
14124,1689965
14125,1689964
14126,1689964
14127,1689964
14128,1689963
14129,1689963
14130,1689962
14131,1689962
14132,1689961
14133,1689961
14134,1689961
14135,1689960
14136,1689960
14137,1689959
14138,1689959
14139,1689958
14140,1689958
14141,1689957
14142,1689957
14143,1689957
14144,1689956
14145,1689956
14146,1689955
14147,1689955
14148,1689954
14149,1689954
14150,1689953
14151,1689953
14152,1689953
14153,1689952
14154,1689952
14155,1689951
14156,1689951
14157,1689950
14158,1689950
14159,1689950
14160,1689949
14161,1689949
14162,1689948
14163,1689948
14164,1689947
14165,1689947
14166,1689947
14167,1689946
14168,1689946
14169,1689945
14170,1689945
14171,1689944
14172,1689944
14173,1689943
14174,1689943
14175,1689943
14176,1689942
14177,1689942
14178,1689941
14179,1689941
14180,1689940
14181,1689940
14182,1689940
14183,1689939
14184,1689939
14185,1689938
14186,1689938
14187,1689937
14188,1689937
14189,1689937
14190,1689936
14191,1689936
14192,1689935
14193,1689935
14194,1689934
14195,1689934
14196,1689934
14197,1689933
14198,1689933
14199,1689932
14200,1689932
14201,1689931
14202,1689931
14203,1689931
14204,1689930
14205,1689930
14206,1689929
14207,1689929
14208,1689928
14209,1689928
14210,1689928
14211,1689927
14212,1689927
14213,1689926
14214,1689926
14215,1689925
14216,1689925
14217,1689925
14218,1689924
14219,1689924
14220,1689923
14221,1689923
14222,1689922
14223,1689922
14224,1689922
14225,1689921
14226,1689921
14227,1689920
14228,1689920
14229,1689919
14230,1689919
14231,1689919
14232,1689918
14233,1689918
14234,1689917
14235,1689917
14236,1689916
14237,1689916
14238,1689916
14239,1689915
14240,1689915
14241,1689914
14242,1689914
14243,1689913
14244,1689913
14245,1689913
14246,1689912
14247,1689912
14248,1689911
14249,1689911
14250,1689910
14251,1689910
14252,1689910
14253,1689909
14254,1689909
14255,1689908
14256,1689908
14257,1689908
14258,1689907
14259,1689907
14260,1689906
14261,1689906
14262,1689905
14263,1689905
14264,1689905
14265,1689904
14266,1689904
14267,1689903
14268,1689903
14269,1689902
14270,1689902
14271,1689902
14272,1689901
14273,1689901
14274,1689900
14275,1689900
14276,1689900
14277,1689899
14278,1689899
14279,1689898
14280,1689898
14281,1689897
14282,1689897
14283,1689897
14284,1689896
14285,1689896
14286,1689895
14287,1689895
14288,1689895
14289,1689894
14290,1689894
14291,1689893
14292,1689893
14293,1689892
14294,1689892
14295,1689892
14296,1689891
14297,1689891
14298,1689890
14299,1689890
14300,1689890
14301,1689889
14302,1689889
14303,1689888
14304,1689888
14305,1689887
14306,1689887
14307,1689887
14308,1689886
14309,1689886
14310,1689885
14311,1689885
14312,1689885
14313,1689884
14314,1689884
14315,1689883
14316,1689883
14317,1689882
14318,1689882
14319,1689882
14320,1689881
14321,1689881
14322,1689880
14323,1689880
14324,1689880
14325,1689879
14326,1689879
14327,1689878
14328,1689878
14329,1689878
14330,1689877
14331,1689877
14332,1689876
14333,1689876
14334,1689875
14335,1689875
14336,1689875
14337,1689874
14338,1689874
14339,1689873
14340,1689873
14341,1689873
14342,1689872
14343,1689872
14344,1689871
14345,1689871
14346,1689871
14347,1689870
14348,1689870
14349,1689869
14350,1689869
14351,1689868
14352,1689868
14353,1689868
14354,1689867
14355,1689867
14356,1689866
14357,1689866
14358,1689866
14359,1689865
14360,1689865
14361,1689864
14362,1689864
14363,1689864
14364,1689863
14365,1689863
14366,1689862
14367,1689862
14368,1689862
14369,1689861
14370,1689861
14371,1689860
14372,1689860
14373,1689860
14374,1689859
14375,1689859
14376,1689858
14377,1689858
14378,1689858
14379,1689857
14380,1689857
14381,1689856
14382,1689856
14383,1689855
14384,1689855
14385,1689855
14386,1689854
14387,1689854
14388,1689853
14389,1689853
14390,1689853
14391,1689852
14392,1689852
14393,1689851
14394,1689851
14395,1689851
14396,1689850
14397,1689850
14398,1689849
14399,1689849
14400,1689849
14401,1689848
14402,1689848
14403,1689847
14404,1689847
14405,1689847
14406,1689846
14407,1689846
14408,1689845
14409,1689845
14410,1689845
14411,1689844
14412,1689844
